Data,EZtune GA CV,EZtune GA Fast,EZtune HJ CV,EZtune HJ Fast,Tidymodels Grid,Tidymodels IB
Abalone,8411.29040122032,272.346404552459,309.34648835659,26.4799072742462,1977.1111484766,326.957268476486
BostonHousing,91.4642807245253,4.75386011600494,40.9851837158203,1.5606073141098,425.890971064568,91.1268422603607
CO2,6.99287629127502,2.06046283245087,1.49215579032898,0.441674590110778,413.680641412735,136.662405014038
Crime,1.92703068256378,1.86808526515961,0.573495268821717,0.436386346817016,447.454891681671,107.405606746674
